times,hand_x,hand_y,hand_z,elbow_x,elbow_y,elbow_z,shoulder_x,shoulder_y,shoulder_z
4.024537086486816,279.44342018189735,2713.8003917522556,-3463.0837246745664,1450.8209562745287,3112.2870671463447,-2217.8128191572173,0.0,0.0,0.0
4.043949365615845,296.8268538495696,2753.8414746689014,-3493.0691674802433,1455.3563839634105,3129.3403886085753,-2218.8388297524957,0.0,0.0,0.0
4.0966956615448,327.1387835819677,2773.5196178838487,-3519.7121554531755,1462.620305903995,3148.461233044819,-2217.0529135666616,0.0,0.0,0.0
14.200685024261475,-39.157545849253275,2605.998753644363,-2452.769472081811,1645.8135683429232,3116.5852219491676,-2311.3165338541558,0.0,0.0,0.0
14.254513502120972,-40.06476425091308,2670.4814664595965,-2511.7557655042865,1645.463663801583,3114.8589882204988,-2311.149916300609,0.0,0.0,0.0
14.305461168289185,-28.04865937624164,2588.2960446874567,-2560.545113212892,1649.2215993114826,3118.760125489981,-2312.4386387793415,0.0,0.0,0.0
15.097657442092896,110.29443181317062,839.6978312026895,-3163.1685234164443,1713.7904408798588,1313.3670744312099,-2873.925617924431,0.0,0.0,0.0
15.151803970336914,105.52670045665839,804.5527502886627,-3118.653047150464,1713.8854126156032,1311.7903919381895,-2874.6266660693213,0.0,0.0,0.0
15.19721007347107,101.24141792058454,807.5147983171677,-3080.592437020096,1713.1405233928565,1304.9206705154506,-2860.3988833017625,0.0,0.0,0.0
